ID,Date,Consent,Team_Name,Selected_Language,Consent_Time_X_axis,Age_X_axis,Companionship_X_axis,Question_Time_X_axis,Consent_Time_Y_axis,Age_Y_axis,Companionship_Y_axis,Question_Time_Y_axis,StartTime,ClosingTime,Completed,TerminationType,LevelSEQ,Track_ID,Difficulty_Level,Track_StartTime,Track_ClosingTime,TrackTime,Mistake,Track_Completed,InterfaceMode_Time,InterfaceMode_Mode,Points_X,Points_Y,Points_Time,Points_Status
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:33:09:100,14:33:15:240,6139,True,False,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:33:24:349,14:34:22:156,57807,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:34:28:529,14:35:00:729,32198,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:35:11:756,14:35:25:688,13930,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:35:39:551,14:35:58:419,18868,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:36:04:643,14:36:16:372,11728,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:36:24:629,14:36:28:499,3870,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:36:39:678,14:37:01:400,21721,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:37:06:738,14:37:20:369,13630,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:37:25:223,14:37:33:732,8508,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:37:43:342,14:37:50:332,6990,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:37:55:587,14:38:03:129,7540,True,False,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:38:07:850,14:38:12:053,4204,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:38:19:377,14:38:23:866,4487,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:38:31:890,14:38:34:242,2352,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,6,0,14:38:44:202,14:38:46:621,2418,False,True,,,,,,
20250615-0010,20250615,True,CUF 10,0,14:31:41:146,35,0,14:31:49:003,14:31:46:901,5,0,14:32:02:800,14:31:41:146,14:39:26:178,False,0,123,9,1,14:39:01:670,14:39:23:709,22038,True,False,,,,,,
20250615-0011,20250615,True,CUF 11,0,14:40:13:775,39,0,14:40:24:486,14:40:31:176,40,1,14:40:36:665,14:40:13:775,14:42:52:301,False,2,123,,,,,,,,,
20250615-0011,20250615,True,CUF 11,0,14:40:13:775,39,0,14:40:24:486,14:40:31:176,40,1,14:40:36:665,14:40:13:775,14:42:52:301,False,2,123,1,0,14:40:44:272,14:41:07:429,23156,True,False,,,,,,
20250615-0011,20250615,True,CUF 11,0,14:40:13:775,39,0,14:40:24:486,14:40:31:176,40,1,14:40:36:665,14:40:13:775,14:42:52:301,False,2,123,1,0,14:41:15:904,14:41:38:511,22605,True,False,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,,,,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,6,0,14:46:59:848,14:47:04:686,4837,True,False,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,6,0,14:47:10:258,14:47:48:213,37954,False,True,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,8,1,14:47:56:855,14:48:59:451,62596,True,False,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,8,1,14:49:06:158,14:49:56:191,50033,False,True,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,11,2,14:50:06:169,14:50:55:918,49749,True,False,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,11,2,14:51:00:823,14:52:17:533,76709,False,True,,,,,,
20250615-0012,20250615,True,CUF 12,0,14:46:39:211,13,1,14:46:51:006,14:46:39:445,14,1,14:46:52:491,14:46:39:211,14:53:17:194,True,0,123,12,3,14:52:28:361,14:53:12:738,44377,False,True,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,,,,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,4,0,14:59:42:328,15:00:25:372,43042,False,True,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,4,0,15:00:41:888,15:00:43:039,1151,True,False,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,4,0,15:00:48:978,15:01:06:713,17734,False,True,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,9,1,15:01:22:578,15:02:51:785,89205,False,True,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,10,2,15:03:10:153,15:03:23:634,13480,False,True,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,10,2,15:03:36:163,15:03:39:365,3203,True,False,,,,,,
20250615-0013,20250615,True,CUF 13,0,14:59:20:823,41,0,14:59:35:705,14:58:58:934,13,0,14:59:10:112,14:53:45:888,15:03:59:737,True,2,123,10,2,15:03:46:138,15:03:51:278,5138,False,True,,,,,,
20250615-0014,20250615,True,CUF 14,1,15:04:22:910,20,3,15:04:38:425,15:04:29:166,18,3,15:04:38:842,15:04:22:910,15:06:08:365,False,1,123,,,,,,,,,
20250615-0014,20250615,True,CUF 14,1,15:04:22:910,20,3,15:04:38:425,15:04:29:166,18,3,15:04:38:842,15:04:22:910,15:06:08:365,False,1,123,7,0,15:04:46:415,15:04:48:067,1651,True,False,,,,,,
20250615-0014,20250615,True,CUF 14,1,15:04:22:910,20,3,15:04:38:425,15:04:29:166,18,3,15:04:38:842,15:04:22:910,15:06:08:365,False,1,123,7,0,15:04:55:174,15:05:19:850,24674,False,True,,,,,,
20250615-0014,20250615,True,CUF 14,1,15:04:22:910,20,3,15:04:38:425,15:04:29:166,18,3,15:04:38:842,15:04:22:910,15:06:08:365,False,1,123,8,1,15:05:34:764,15:06:03:227,28462,False,True,,,,,,
20250615-0015,20250615,True,CUF 15,0,15:06:21:261,21,3,15:06:32:322,15:06:23:947,20,3,15:06:33:323,15:06:21:261,15:09:18:988,True,0,123,,,,,,,,,
20250615-0015,20250615,True,CUF 15,0,15:06:21:261,21,3,15:06:32:322,15:06:23:947,20,3,15:06:33:323,15:06:21:261,15:09:18:988,True,0,123,1,0,15:06:40:763,15:07:04:488,23723,False,True,,,,,,
20250615-0015,20250615,True,CUF 15,0,15:06:21:261,21,3,15:06:32:322,15:06:23:947,20,3,15:06:33:323,15:06:21:261,15:09:18:988,True,0,123,9,1,15:07:15:581,15:07:49:165,33583,False,True,,,,,,
20250615-0015,20250615,True,CUF 15,0,15:06:21:261,21,3,15:06:32:322,15:06:23:947,20,3,15:06:33:323,15:06:21:261,15:09:18:988,True,0,123,11,2,15:08:03:013,15:08:09:035,6022,True,False,,,,,,
20250615-0015,20250615,True,CUF 15,0,15:06:21:261,21,3,15:06:32:322,15:06:23:947,20,3,15:06:33:323,15:06:21:261,15:09:18:988,True,0,123,11,2,15:08:18:761,15:09:11:082,52319,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,,,,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,4,0,15:10:59:522,15:11:39:296,39773,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,9,1,15:11:50:574,15:12:36:837,46263,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,11,2,15:12:48:431,15:13:22:166,33734,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,11,2,15:13:29:140,15:14:07:778,38638,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,13,3,15:14:23:093,15:16:28:435,125342,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,12,3,15:16:38:445,15:16:43:733,5288,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,12,3,15:16:51:524,15:17:23:741,32215,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,2,0,15:17:37:704,15:17:39:239,1534,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,2,0,15:17:44:061,15:17:45:045,984,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,2,0,15:17:49:532,15:17:53:804,4270,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,2,0,15:17:58:308,15:18:32:977,34668,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,2,0,15:18:38:064,15:19:14:134,36069,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,8,1,15:19:23:860,15:20:08:055,44194,False,True,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,10,2,15:20:44:192,15:20:57:188,12995,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,10,2,15:21:04:579,15:21:17:658,13079,True,False,,,,,,
20250615-0016,20250615,True,CUF 16,0,15:10:41:404,46,0,15:10:51:532,15:10:38:352,8,0,15:10:52:132,15:10:38:352,15:22:08:009,True,1,123,10,2,15:21:22:697,,0,False,False,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,,,,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,5,0,15:23:00:178,15:23:25:086,24907,False,True,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,8,1,15:23:44:822,15:24:10:180,25359,True,False,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,8,1,15:24:17:554,15:24:39:660,22105,True,False,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,8,1,15:24:47:518,15:24:53:158,5639,True,False,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,8,1,15:26:42:499,15:26:54:211,11711,True,False,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,8,1,15:26:59:366,15:27:47:098,47731,False,True,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,10,2,15:27:57:375,15:28:08:303,10927,True,False,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,10,2,15:28:14:258,15:28:40:185,25926,False,True,,,,,,
20250615-0017,20250615,True,CUF 17,0,15:22:41:692,27,3,15:22:53:121,15:22:40:808,26,3,15:22:51:835,15:22:40:808,15:30:37:568,True,2,123,13,3,15:28:49:960,15:28:54:465,4504,True,False,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,,,,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,5,0,15:37:15:900,15:37:18:270,2368,True,False,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,5,0,15:37:24:342,15:38:32:494,68151,False,True,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,8,1,15:38:41:151,15:39:48:403,67250,True,False,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,8,1,15:39:53:891,15:40:33:115,39222,False,True,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,10,2,15:40:40:456,15:40:56:571,16116,False,True,,,,,,
20250615-0018,20250615,True,CUF 18,0,15:36:53:345,35,0,15:37:07:909,15:36:36:995,8,0,15:37:08:777,15:36:36:995,15:42:02:020,True,0,123,12,3,15:41:06:597,15:41:57:598,51000,True,False,,,,,,
20250615-0018,,,,,,,,,,,,,,,,,,12,,,,,,,15:41:09:351,1,,,,
20250615-0018,,,,,,,,,,,,,,,,,,12,,,,,,,15:41:10:201,0,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,,,,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,2,0,15:44:47:602,15:45:33:715,46112,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,9,1,15:45:49:130,15:46:26:051,36920,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,11,2,15:46:40:432,15:46:44:035,3603,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,11,2,15:46:49:724,15:47:19:821,30096,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:47:31:150,15:47:45:530,14380,True,False,,,,,,
20250615-0019,,,,,,,,,,,,,,,,,,12,,,,,,,15:47:34:703,1,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,1,0,15:48:58:921,15:50:01:584,62662,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:50:10:625,15:50:28:843,18217,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:50:35:550,15:50:41:706,6156,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:50:48:531,15:51:39:732,51201,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,11,2,15:51:53:612,15:51:59:251,5638,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:52:09:044,15:52:17:070,8024,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:52:29:565,15:52:35:404,5839,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:53:45:225,15:54:11:217,25992,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,15:54:21:861,15:54:23:829,1968,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,15:54:34:540,15:54:49:571,15031,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,15:54:55:243,15:55:34:266,39022,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,15:55:44:811,15:57:12:048,87237,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,10,2,15:57:38:206,15:57:45:599,7390,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:58:00:796,15:58:34:414,33616,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:58:47:109,15:59:07:046,19936,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:59:21:744,15:59:22:577,834,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:59:27:550,15:59:33:421,5872,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:59:38:511,15:59:48:771,10260,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,12,3,15:59:57:429,16:00:11:878,14447,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:00:26:025,16:00:46:996,20970,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:00:52:884,16:00:55:789,2902,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:01:04:063,16:01:08:450,4387,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:01:13:390,16:01:17:660,4270,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:01:22:915,16:01:23:866,950,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:01:28:821,16:01:35:394,6573,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:01:41:183,16:02:11:548,30363,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:02:18:271,16:02:18:704,433,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:02:23:308,16:02:44:747,21437,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,3,0,16:02:57:142,16:03:30:025,32882,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,8,1,16:03:38:367,16:04:05:945,27577,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,11,2,16:04:13:603,16:04:31:821,18217,True,False,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,11,2,16:04:38:677,16:05:14:765,36086,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,13,3,16:05:23:406,16:07:02:889,99482,False,True,,,,,,
20250615-0019,20250615,True,CUF 19,0,15:44:19:825,30,3,15:44:37:259,15:44:18:790,30,3,15:44:37:426,15:44:18:790,16:15:46:029,True,0,123,7,0,16:07:17:019,16:07:39:375,22355,True,False,,,,,,
